,p_receptor_Vmax,p_receptor_Km,p_receptor_Ki,p_phosphatase1_Vmax,p_phosphatase1_Km,p_MAPKKKP_kcat,p_MAPKKKP_Km,p_phosphatase2_Vmax,p_phosphatase2_Km,p_MAPKK_Kcat,p_MAPKK_Km,p_phosphatase3_Vmax,p_phosphatase3_Km
0,49.9932334965297,50.0011306774421,0.305958446111365,0.250044380839789,7.99601730912455,0.0254151858010401,15.0080293663401,0.750750649049041,14.9922126049512,0.0300204285547391,14.9946092987113,0.500904794723849,14.9952640529234
1,50.0055372314194,50.00724159291,0.300536869397156,0.250085625402017,8.00245853846909,0.0241403797717376,14.997043523832,0.750181954246521,15.0078984321005,0.0308248588245789,15.0057065049502,0.500847416827383,15.0091520462528
2,50.0015267232276,49.9932875859569,0.301187244662681,0.249946590232379,8.00392894003809,0.0245370186188022,15.0014856899653,0.750820197135847,14.9994228152422,0.0299571389466943,14.9939420823611,0.49958736413441,14.9921796847797
3,50.0059708601086,49.993979060231,0.309627059334197,0.250025428819969,8.00653713597738,0.0255459566976154,15.000496896976,0.750017233098328,15.008587592654,0.0301486359038914,15.0017684169052,0.500898014089208,15.0053917820219
4,50,50,0.3,0.25,8,0.025,15,0.75,15,0.03,15,0.5,15
