,0.0,101.01010101010101,202.02020202020202,303.030303030303,404.04040404040404,505.0505050505051,606.060606060606,707.070707070707,808.0808080808081,909.0909090909091,1010.1010101010102,1111.111111111111,1212.121212121212,1313.1313131313132,1414.141414141414,1515.1515151515152,1616.1616161616162,1717.171717171717,1818.1818181818182,1919.1919191919192,2020.2020202020203,2121.212121212121,2222.222222222222,2323.2323232323233,2424.242424242424,2525.252525252525,2626.2626262626263,2727.2727272727275,2828.282828282828,2929.2929292929293,3030.3030303030305,3131.313131313131,3232.3232323232323,3333.3333333333335,3434.343434343434,3535.3535353535353,3636.3636363636365,3737.373737373737,3838.3838383838383,3939.3939393939395,4040.4040404040406,4141.414141414141,4242.424242424242,4343.434343434344,4444.444444444444,4545.454545454545,4646.464646464647,4747.474747474747,4848.484848484848,4949.49494949495,5050.50505050505,5151.515151515152,5252.525252525253,5353.535353535353,5454.545454545455,5555.555555555556,5656.565656565656,5757.575757575758,5858.585858585859,5959.595959595959,6060.606060606061,6161.616161616162,6262.626262626262,6363.636363636364,6464.646464646465,6565.656565656565,6666.666666666667,6767.676767676768,6868.686868686868,6969.69696969697,7070.707070707071,7171.717171717171,7272.727272727273,7373.737373737374,7474.747474747474,7575.757575757576,7676.767676767677,7777.777777777777,7878.787878787879,7979.79797979798,8080.808080808081,8181.818181818182,8282.828282828283,8383.838383838383,8484.848484848484,8585.858585858587,8686.868686868687,8787.878787878788,8888.888888888889,8989.89898989899,9090.90909090909,9191.919191919193,9292.929292929293,9393.939393939394,9494.949494949495,9595.959595959595,9696.969696969696,9797.979797979799,9898.9898989899,10000.0
MAPKKK,100.0,17.822748,38.49212,57.849464,75.238556,89.175125,96.76612,98.53937,98.72607,98.661354,98.4081,97.96573,97.21626,95.7825,92.52635,84.44514,73.82528,74.74036,82.81672,90.57416,94.22113,93.62454,88.88199,78.54251,73.24422,78.724434,87.03654,92.77713,94.01473,91.21492,82.949295,73.83612,75.93367,83.9073,91.022705,93.956795,92.67899,86.65719,76.14819,74.05115,80.86147,88.82431,93.410965,93.561424,89.48764,79.73916,73.34089,77.98866,86.21808,92.312256,93.956276,91.500565,83.69496,74.176796,75.535484,83.33673,90.633156,93.87078,92.846535,87.1807,76.681725,73.85179,80.371956,88.41574,93.262726,93.65066,89.85694,80.372154,73.36528,77.56319,85.77251,92.08178,93.97337,91.75232,84.29047,74.46578,75.209274,82.86941,90.31684,93.81048,93.00616,87.656876,77.2051,73.684845,79.91334,88.02504,93.11584,93.7324,90.202835,80.99767,73.42573,77.15487,85.32893,91.84253,93.98065,91.98792,84.86808,74.79417,74.9044,82.40292
MAPKP,0.0,160.16064,298.68845,298.83545,298.7838,298.56747,298.02615,296.60165,291.20084,265.9138,221.3248,176.28862,132.88759,92.24717,56.930695,33.5324,35.513298,69.2478,111.99016,127.770905,106.38065,72.2483,43.167564,31.2517,49.304783,89.95842,120.727554,115.47198,84.918915,53.10264,33.043102,38.643745,73.01417,111.3908,120.80744,96.78042,63.818897,38.13376,32.962025,58.255154,99.20628,121.673584,107.53035,75.23467,45.670517,31.518415,46.06491,84.94523,117.65833,116.06066,87.006065,55.021107,33.825893,37.282974,70.02072,109.076256,120.98482,98.57233,65.65062,39.24102,32.45874,56.02855,96.899765,121.25223,109.03414,77.08969,47.05557,31.65482,44.418205,82.55803,116.55368,117.09258,88.85699,56.624184,34.49275,36.25306,67.71059,107.35667,121.34563,100.31644,67.406,40.32819,32.071663,54.01317,94.74688,120.83719,110.49482,78.92892,48.456985,31.873985,42.887768,80.2163,115.38518,118.043686,90.696075,58.24888,35.22868,35.327007,65.44407,105.5686
MAPKKKP,0.0,82.17729,61.50786,42.150574,24.76149,10.825009,3.2338638,1.4605886,1.2739009,1.3386289,1.591854,2.0342348,2.7836847,4.2174673,7.4735713,15.554778,26.174679,25.259615,17.18326,9.425852,5.7789106,6.375441,11.117989,21.457436,26.755774,21.275553,12.963443,7.222848,5.98524,8.78506,17.0507,26.163862,24.066334,16.092688,8.977297,6.0431905,7.321006,13.34279,23.851772,25.948683,19.138514,11.175634,6.5889826,6.4384933,10.512425,20.260864,26.659037,22.011202,13.78193,7.6877375,6.0436845,8.499357,16.30501,25.82317,24.464489,16.663235,9.366818,6.1291943,7.1533694,12.819261,23.318186,26.148163,19.628042,11.584192,6.7372694,6.3492975,10.143014,19.627817,26.634697,22.436766,14.227486,7.9182053,6.026623,8.247665,15.709526,25.534178,24.790697,17.130615,9.68314,6.1894817,6.993837,12.343078,22.794872,26.315125,20.08661,11.975205,6.884108,6.2674875,9.797063,19.002295,26.574179,22.845057,14.670986,8.157325,6.019264,8.011981,15.131856,25.205744,25.095549,17.596962
MAPKK,300.0,147.89719,61.54775,35.628983,46.911427,83.08397,139.16667,202.13898,260.44376,295.84622,299.29178,299.12515,298.76135,298.04932,296.3333,291.08447,277.313,263.87952,266.3507,282.7816,295.0077,296.54205,293.9919,285.11017,269.87637,263.93124,274.57288,290.70682,296.25766,295.31454,289.57657,275.75693,264.49963,269.0449,285.2367,295.30182,296.02475,292.4518,281.45767,267.1675,265.51932,279.09793,293.18115,296.28537,294.29697,286.40567,271.51337,264.1151,273.16724,289.4307,296.03452,295.44363,290.18835,276.87207,264.92245,268.30658,284.14105,294.99625,296.08264,292.8092,282.34534,267.8027,265.1597,278.08963,292.67712,296.27744,294.51746,287.09018,272.3249,264.10312,272.3061,288.6774,295.93088,295.5737,290.6731,277.7519,265.24826,267.68558,283.21182,294.7294,296.14294,293.13046,283.15683,268.4204,264.84906,277.137,292.16367,296.2636,294.72137,287.73358,273.13983,264.13843,271.4845,287.90002,295.81058,295.6927,291.12796,278.6262,265.62036,267.11017
MAPKKP,0.1,152.2028,238.55238,264.47122,253.18901,217.01613,160.9334,97.96098,39.65632,4.2537985,0.8082764,0.9748515,1.3386868,2.0506554,3.7665186,9.01551,22.787027,36.220436,33.749275,17.318493,5.092211,3.5579016,6.1079617,14.989859,30.223614,36.168755,25.527063,9.393143,3.8424473,4.785615,10.5233755,24.343008,35.60032,31.05516,14.863354,4.798206,4.075213,7.6482086,18.642382,32.932827,34.580746,21.002167,6.918915,3.8149593,5.8027377,13.6945305,28.586546,35.9845,26.93257,10.669415,4.0653253,4.6566124,9.911721,23.227987,35.17757,31.793486,15.959077,5.1037955,4.0171056,7.290906,17.754797,32.297398,34.94109,22.010878,7.422842,3.8226116,5.582612,13.009814,27.775114,35.99689,27.793898,11.42262,4.168924,4.5263133,9.426828,22.347853,34.852047,32.414722,16.88819,5.370654,3.9571013,6.969569,16.94354,31.679619,35.250973,22.962961,7.9364014,3.8362365,5.379233,12.366555,26.960169,35.961617,28.61551,12.200065,4.2895584,4.4073386,8.972139,21.47394,34.479626,32.989822
MAPK,300.0,139.83946,1.3112545,1.1644493,1.2166857,1.4318683,1.9739745,3.398859,8.79926,34.086308,78.675255,123.71144,167.11249,207.7529,243.06929,266.46762,264.48676,230.75223,188.00989,172.22903,193.6195,227.75172,256.83228,268.74823,250.6952,210.04156,179.27245,184.528,215.08104,246.89764,266.9569,261.35632,226.98581,188.60919,179.19255,203.21965,236.18112,261.86627,267.038,241.7447,200.79384,178.32643,192.4697,224.76532,254.32927,268.48163,253.93494,215.05495,182.34189,183.93951,212.99394,244.97916,266.1742,262.7171,229.97935,190.92384,179.01523,201.42773,234.34926,260.75903,267.54135,243.97154,203.09999,178.74776,190.96584,222.91035,252.94449,268.3452,255.58182,217.442,183.44632,182.90744,211.14323,243.37585,265.50726,263.7475,232.28966,192.64302,178.65436,199.68358,232.594,259.6718,267.92844,245.98683,205.2531,179.16269,189.50517,221.07076,251.54308,268.12637,257.11258,219.78369,184.61484,181.95616,209.30394,241.75107,264.77136,264.67307,234.556,194.43135
