,0,1,2,3,4,5,6,7,8,9
0,0.39378157810888464,0.38262488040408577,0.37769081850320047,0.34896635144656646,0.31877549395690513,0.3010605276685871,0.281047150778492,0.26224882605846334,0.24831846232159135,0.22976861027690695
