,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,2.21935268388055,0.6607662010342071,0.5221940017422596,0.08622262200828237,0.7248004880533402,0.268939687293778,0.25798541998386604,2.587340349627109,2.7213162530624264,0.040342315383226635,0.8115006794192536,0.10305981345489909,1.8554560280179984,0.5900447827744928,2.1104282050208765,0.34936380334321226,2.841388653692549,2.23824696831809,0.30711949623189916,2.6979828382173823,2.42770716693581,0.1577328261162873,2.8192579612394724,2.1849648677711295,0.4021012556360186,0.145651140287948,0.43657665086995256,1.786979578652907,0.3939949362325696,2.540127375938094,0.688813427045465,0.23846456876669242,1.3658490222514144,0.4013512622981958,0.6421676897488142,2.2862314184852983,2.19025314726888,2.480212773882312,1.9536213462259906,0.6429981093827173
1,2.1930324220821253,0.656217681402248,0.5063650030114368,0.0904399500395078,0.7035798552584092,0.26494428147824484,0.25228035967103263,2.575918137528759,2.71430532322655,0.03352292032254765,0.7795041407172725,0.1054088358561972,1.814766835396514,0.5749087651705213,2.076929100536225,0.3408545638508881,2.8403806176278055,2.2129869954324226,0.3021287592779647,2.6906079303313866,2.409373830110779,0.1498133566729921,2.817244333274449,2.1556399482546187,0.398301345281168,0.14193296967883015,0.4327797327858745,1.754236989920006,0.3839541471577636,2.5262767406328708,0.6810402993315816,0.23260595785611288,1.3215595763376355,0.3886885443243861,0.635593093495028,2.2629344645837355,2.156054168169498,2.4623741958479703,1.9181166207654432,0.6375768820874863
2,2.165572172530676,0.6535682256047123,0.4913106556780731,0.0943802051898863,0.6829985691387872,0.2614289884344765,0.24677192361515693,2.5639400712617055,2.7070622655174725,0.027323574837023662,0.7500215409069264,0.10831479019828952,1.7729542801159681,0.561366964023283,2.0423927472015224,0.331310058398995,2.8393428907303444,2.186558965188132,0.2971935612732975,2.682895462361428,2.3902616274525643,0.14192634582923386,2.8151465601822983,2.1251278820539548,0.3921193502264514,0.13882027372559474,0.4283114502425227,1.7102194205531003,0.3732259175531508,2.5145010819143705,0.6745158746457391,0.22681821880023553,1.2780997195359938,0.3768031830612065,0.627790633628874,2.236319509275029,2.1201775776669516,2.443562078639135,1.8919903339465438,0.6318376015584702
3,2.137049984189896,0.6491739438792065,0.4768230332254276,0.0958311400870549,0.6632964946070793,0.25855252212148533,0.2415378815148423,2.5513314634504143,2.6994577081236906,0.021869802904268747,0.7217475073399977,0.1117111191201827,1.7300418280609837,0.5482435527432833,2.0061780117167354,0.3230463599724117,2.8382739405166353,2.159199053208426,0.29218890286249116,2.674818101845619,2.3702913171771693,0.1346222877270768,2.812960410530045,2.093465001738931,0.39024649729305844,0.1352723454106585,0.42338893611990935,1.6650301907152216,0.36263029666191937,2.49970120577208,0.6677024912614069,0.2210842005928571,1.2360849546876187,0.3655436206791478,0.6192257181880173,2.213460205884038,2.078305129263646,2.4237111021811932,1.8550639164359803,0.6264701638570239
4,2.1079228952325613,0.6451399431853043,0.4627117211748969,0.09509215773796754,0.645238619346342,0.25620188709660335,0.2362342556145381,2.5380636651553146,2.691467337914908,0.017347271239856805,0.6942228253263418,0.11543640215664304,1.6862082129075417,0.5362299830428706,1.9679420897060118,0.31518394673786265,2.837172060600529,2.130767656623715,0.2871266670968341,2.666330948285712,2.349412640259234,0.1273963749455515,2.8106771966903756,2.060603386018612,0.38575912225683023,0.1318047766215434,0.4190311267927777,1.6187595978643714,0.3528739850052762,2.4841115301755443,0.6602348308311322,0.21569791149157252,1.1963939410959976,0.355078193011208,0.6098321548165083,2.1848025593237743,2.0390053220552025,2.402720289003859,1.816969789620552,0.6214875635116179
5,2.0771867229008567,0.6413593770060471,0.44931517287073264,0.09304136141397931,0.6295313342208682,0.25421109308643164,0.23058799513128037,2.5240823141649655,2.6830586121602034,0.013866201056077642,0.6664658657308188,0.11935582911464113,1.6415122786840874,0.5252417552243234,1.9287334792219393,0.3065865164800979,2.836034763247093,2.101116241758881,0.2820529828793553,2.6574029704414324,2.3275554598709145,0.12034419260362494,2.8082914846560483,2.0264627857987816,0.3811055208306697,0.1284995090807549,0.41523868851507,1.57156979115423,0.34013332042399663,2.47363192075761,0.6555738671319962,0.20966977072238743,1.1573361481727737,0.3456052980748462,0.6002893516034021,2.1547692319125495,1.9979258663063113,2.3805140375640943,1.7777321570081703,0.6168909672287668
6,2.047212610597002,0.6375006409992612,0.4369804801410825,0.09020895501073474,0.6111257464427122,0.25305581167065466,0.2253476508386038,2.5094644532647115,2.6701556431688585,0.011594257279862751,0.6394198150429679,0.12243681907902157,1.5960446515642384,0.5153680291223637,1.8879314318938796,0.3011340503841141,2.8348607125731298,2.0701819412760574,0.2769017912859996,2.6480390550774815,2.2959498651637227,0.1148703396724448,2.805795487625104,1.9910059251586207,0.37687226678091884,0.12626763424271353,0.4116533017966944,1.523625838940624,0.3323175619477674,2.4572974828024536,0.6497857071628493,0.20476831266515458,1.1188250528351058,0.33650708362052933,0.5907137961953642,2.1232556796303212,1.9549946801608609,2.356982751907216,1.7373942376601572,0.6119317855455124
7,2.0137358884103502,0.633612546376539,0.4243372133139346,0.08688236456444434,0.597419674858197,0.2527042475268223,0.2203140030397735,2.4940670292348117,2.6614853988829936,0.010194784725384222,0.6063720027301567,0.12462653668776483,1.5499779032822147,0.5065157286987868,1.8454587502033513,0.29726925811613486,2.8336458736190333,2.0379303842526535,0.2716596743362688,2.6382833620943584,2.2720316701971623,0.10960276042781154,2.803184978588468,1.9541822752784324,0.37234944983681256,0.12396426989676343,0.410454489847771,1.4753966512800463,0.3244248591211556,2.4401491971818405,0.644571123385947,0.19937931986042554,1.081284563428293,0.3278206383965795,0.5813570317619824,2.0995865739045128,1.9101843921588677,2.3320151397881603,1.69598438435949,0.6082074367284307
8,1.9785822161628044,0.629643503180717,0.41251807742387203,0.08320955011666391,0.5802408209768295,0.25320332571759374,0.21490381752678336,2.477828905649611,2.651599467022698,0.009303537540017224,0.5922552733905466,0.12481928024719406,1.5035219114936607,0.49878291796864926,1.8019434174122266,0.29401017261219003,2.8323907643439195,2.004792124862721,0.2663602885017535,2.628032175662381,2.2470238842570036,0.10505290915061968,2.800441884902564,1.9160597666167285,0.3678038070561917,0.12147342003678667,0.4052271749020897,1.4265369110856312,0.31945506041283195,2.4221336138817042,0.6357216058161113,0.1941651245723608,1.0457658207290945,0.3195637311908455,0.5723537462598507,2.066030817181296,1.863601143175996,2.3081042312456823,1.6535469513334136,0.6046503116370343
9,1.9433820851903842,0.6256036563698684,0.40191064549960787,0.07941282226077262,0.5652456460945989,0.2544021372660666,0.20992096899156837,2.4606923361383286,2.6411514626314547,0.008651575567947087,0.5775880871395327,0.124818706371805,1.4566066067719212,0.49130002219675406,1.7429374991425497,0.2904094283379563,2.831092636038113,1.969996100535154,0.2611135207304379,2.61279969947566,2.22085232260636,0.10214600620132333,2.7975651546348654,1.87662336831912,0.36326929482504583,0.11900839121680615,0.40202501285512093,1.3776400204421706,0.3152152158855678,2.4031734536612595,0.6234060585951152,0.18886159001033082,1.011447619591808,0.31138928588298714,0.5640419787325164,2.0308915172743602,1.815195462223215,2.280576546837023,1.6101615189304148,0.6012384054860614
